timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,cold_start_s,status,error
1771572416299,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,256,1,1,0.04447662099846639,nan,nan,nan,6.632,ok,
1771572416342,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,256,0,0,0.04324854900005448,nan,nan,nan,6.632,ok,
1771572416387,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,256,1,0,0.04510382499938714,nan,nan,nan,6.632,ok,
1771572416432,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,256,2,0,0.044113924999692244,nan,nan,nan,6.632,ok,
1771572416477,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,256,3,0,0.04506987000058871,nan,nan,nan,6.632,ok,
1771572416522,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,256,4,0,0.04526583400001982,nan,nan,nan,6.632,ok,
1771572416693,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,0,1,0.04466658999990614,nan,nan,nan,6.632,ok,
1771572416737,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,1,1,0.04410832099893014,nan,nan,nan,6.632,ok,
1771572416781,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,0,0,0.04408001000047079,nan,nan,nan,6.632,ok,
1771572416825,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,1,0,0.043082138001409476,nan,nan,nan,6.632,ok,
1771572416868,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,2,0,0.04333325299921853,nan,nan,nan,6.632,ok,
1771572416913,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,3,0,0.04467013499925088,nan,nan,nan,6.632,ok,
1771572416957,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,384,4,0,0.04374306299905584,nan,nan,nan,6.632,ok,
1771572417219,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,0,1,0.04602010000053269,nan,nan,nan,6.632,ok,
1771572417264,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,1,1,0.04476235099900805,nan,nan,nan,6.632,ok,
1771572417310,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,0,0,0.0459720520011615,nan,nan,nan,6.632,ok,
1771572417355,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,1,0,0.044821240999226575,nan,nan,nan,6.632,ok,
1771572417400,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,2,0,0.04423825399862835,nan,nan,nan,6.632,ok,
1771572417446,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,3,0,0.0460363590009365,nan,nan,nan,6.632,ok,
1771572417491,sentence-transformers/all-MiniLM-L6-v2,4,off,4,1,512,4,0,0.04533089800133894,nan,nan,nan,6.632,ok,
1771572442108,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,0,1,0.03505172000041057,nan,nan,nan,6.540,ok,
1771572442130,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,1,1,0.022488139000415686,nan,nan,nan,6.540,ok,
1771572442153,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,0,0,0.022093346000474412,nan,nan,nan,6.540,ok,
1771572442174,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,1,0,0.020879511001112405,nan,nan,nan,6.540,ok,
1771572442195,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,2,0,0.021046702999228728,nan,nan,nan,6.540,ok,
1771572442216,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,3,0,0.020738577000884106,nan,nan,nan,6.540,ok,
1771572442236,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,16,4,0,0.020571860999552882,nan,nan,nan,6.540,ok,
1771572442270,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,0,1,0.03141088000120362,nan,nan,nan,6.540,ok,
1771572442293,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,1,1,0.0230477039985999,nan,nan,nan,6.540,ok,
1771572442317,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,0,0,0.023631690000911476,nan,nan,nan,6.540,ok,
1771572442339,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,1,0,0.022368370999174658,nan,nan,nan,6.540,ok,
1771572442362,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,2,0,0.02308748299947183,nan,nan,nan,6.540,ok,
1771572442386,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,3,0,0.02349407300062012,nan,nan,nan,6.540,ok,
1771572442410,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,32,4,0,0.024195141999371117,nan,nan,nan,6.540,ok,
1771572442444,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,0,1,0.028080916999897454,nan,nan,nan,6.540,ok,
1771572442471,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,1,1,0.026676888999645598,nan,nan,nan,6.540,ok,
1771572442497,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,0,0,0.025790264999159263,nan,nan,nan,6.540,ok,
1771572442523,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,1,0,0.025842884000667254,nan,nan,nan,6.540,ok,
1771572442550,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,2,0,0.02654240099946037,nan,nan,nan,6.540,ok,
1771572442575,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,3,0,0.02571239099961531,nan,nan,nan,6.540,ok,
1771572442602,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,64,4,0,0.027026736999687273,nan,nan,nan,6.540,ok,
1771572442652,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,0,1,0.031692926999312476,nan,nan,nan,6.540,ok,
1771572442682,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,1,1,0.029692260999581777,nan,nan,nan,6.540,ok,
1771572442712,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,0,0,0.02988140200068301,nan,nan,nan,6.540,ok,
1771572442742,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,1,0,0.030235090000132914,nan,nan,nan,6.540,ok,
1771572442773,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,2,0,0.030905718998837983,nan,nan,nan,6.540,ok,
1771572442808,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,3,0,0.0343816019994847,nan,nan,nan,6.540,ok,
1771572442838,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,128,4,0,0.030421318999287905,nan,nan,nan,6.540,ok,
1771572442948,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,0,1,0.04728141799932928,nan,nan,nan,6.540,ok,
1771572442994,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,1,1,0.04531566999867209,nan,nan,nan,6.540,ok,
1771572443041,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,0,0,0.04703218199938419,nan,nan,nan,6.540,ok,
1771572443086,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,1,0,0.044929502000741195,nan,nan,nan,6.540,ok,
1771572443131,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,2,0,0.04488755400052469,nan,nan,nan,6.540,ok,
1771572443174,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,3,0,0.043297075000737095,nan,nan,nan,6.540,ok,
1771572443218,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,256,4,0,0.04394193099869881,nan,nan,nan,6.540,ok,
1771572443389,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,0,1,0.044203592000485514,nan,nan,nan,6.540,ok,
1771572443437,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,1,1,0.0483903479998844,nan,nan,nan,6.540,ok,
1771572443490,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,0,0,0.05238179099978879,nan,nan,nan,6.540,ok,
1771572443537,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,1,0,0.04740478600069764,nan,nan,nan,6.540,ok,
1771572443582,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,2,0,0.04520092399980058,nan,nan,nan,6.540,ok,
1771572443629,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,3,0,0.046015472000362934,nan,nan,nan,6.540,ok,
1771572443676,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,384,4,0,0.04704485799993563,nan,nan,nan,6.540,ok,
1771572443939,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,0,1,0.04663407299995015,nan,nan,nan,6.540,ok,
1771572443986,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,1,1,0.04637130299852288,nan,nan,nan,6.540,ok,
1771572444032,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,0,0,0.04558266099957109,nan,nan,nan,6.540,ok,
1771572444079,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,1,0,0.04700746699927549,nan,nan,nan,6.540,ok,
1771572444124,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,2,0,0.04540828000062902,nan,nan,nan,6.540,ok,
1771572444169,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,3,0,0.04432935999830079,nan,nan,nan,6.540,ok,
1771572444214,sentence-transformers/all-MiniLM-L6-v2,4,off,8,1,512,4,0,0.04551449899918225,nan,nan,nan,6.540,ok,
1771572469120,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,0,1,0.03512192700145533,nan,nan,nan,6.629,ok,
1771572469142,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,1,1,0.021475244999237475,nan,nan,nan,6.629,ok,
1771572469164,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,0,0,0.022004205000484944,nan,nan,nan,6.629,ok,
1771572469185,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,1,0,0.02098312099951727,nan,nan,nan,6.629,ok,
1771572469211,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,2,0,0.025577672000508755,nan,nan,nan,6.629,ok,
1771572469231,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,3,0,0.02055962200029171,nan,nan,nan,6.629,ok,
1771572469253,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,16,4,0,0.021608102999380208,nan,nan,nan,6.629,ok,
1771572469278,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,0,1,0.0226559949987859,nan,nan,nan,6.629,ok,
1771572469300,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,1,1,0.022501665000163484,nan,nan,nan,6.629,ok,
1771572469324,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,0,0,0.023162127001342014,nan,nan,nan,6.629,ok,
1771572469346,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,1,0,0.022004344999004388,nan,nan,nan,6.629,ok,
1771572469368,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,2,0,0.02246972900138644,nan,nan,nan,6.629,ok,
1771572469392,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,3,0,0.023226584000440198,nan,nan,nan,6.629,ok,
1771572469414,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,32,4,0,0.02250863900007971,nan,nan,nan,6.629,ok,
1771572469446,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,0,1,0.026357962999099982,nan,nan,nan,6.629,ok,
1771572469471,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,1,1,0.024894045000110054,nan,nan,nan,6.629,ok,
1771572469497,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,0,0,0.0258632929999294,nan,nan,nan,6.629,ok,
1771572469522,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,1,0,0.02481418999923335,nan,nan,nan,6.629,ok,
1771572469547,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,2,0,0.025014749000547454,nan,nan,nan,6.629,ok,
1771572469572,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,3,0,0.02469480299987481,nan,nan,nan,6.629,ok,
1771572469597,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,64,4,0,0.02450414200029627,nan,nan,nan,6.629,ok,
1771572469646,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,0,1,0.031117774999074754,nan,nan,nan,6.629,ok,
1771572469674,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,1,1,0.028097149999666726,nan,nan,nan,6.629,ok,
1771572469706,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,0,0,0.031910497000353644,nan,nan,nan,6.629,ok,
1771572469738,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,1,0,0.03119218599931628,nan,nan,nan,6.629,ok,
1771572469767,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,2,0,0.029118766000465257,nan,nan,nan,6.629,ok,
1771572469796,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,3,0,0.02937806400041154,nan,nan,nan,6.629,ok,
1771572469825,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,128,4,0,0.029111518000718206,nan,nan,nan,6.629,ok,
1771572469933,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,0,1,0.04811633700046514,nan,nan,nan,6.629,ok,
1771572469977,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,1,1,0.044682223999188864,nan,nan,nan,6.629,ok,
1771572470021,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,0,0,0.043496667998624616,nan,nan,nan,6.629,ok,
1771572470064,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,1,0,0.04334974199991848,nan,nan,nan,6.629,ok,
1771572470108,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,2,0,0.043697147999409935,nan,nan,nan,6.629,ok,
1771572470151,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,3,0,0.04217477400015923,nan,nan,nan,6.629,ok,
1771572470194,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,256,4,0,0.0433208710001054,nan,nan,nan,6.629,ok,
1771572470366,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,0,1,0.045657372998903156,nan,nan,nan,6.629,ok,
1771572470411,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,1,1,0.044111997998697916,nan,nan,nan,6.629,ok,
1771572470455,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,0,0,0.044630956999753835,nan,nan,nan,6.629,ok,
1771572470501,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,1,0,0.04525066499991226,nan,nan,nan,6.629,ok,
1771572470545,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,2,0,0.0444055859989021,nan,nan,nan,6.629,ok,
1771572470589,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,3,0,0.04382150400124374,nan,nan,nan,6.629,ok,
1771572470633,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,384,4,0,0.043945923000137554,nan,nan,nan,6.629,ok,
1771572470898,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,0,1,0.045797504999427474,nan,nan,nan,6.629,ok,
1771572470943,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,1,1,0.04491806400073983,nan,nan,nan,6.629,ok,
1771572470988,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,0,0,0.04517087800013542,nan,nan,nan,6.629,ok,
1771572471035,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,1,0,0.04619541600004595,nan,nan,nan,6.629,ok,
1771572471079,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,2,0,0.04453144800027076,nan,nan,nan,6.629,ok,
1771572471124,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,3,0,0.044912023999131634,nan,nan,nan,6.629,ok,
1771572471170,sentence-transformers/all-MiniLM-L6-v2,4,off,16,1,512,4,0,0.045792167000399786,nan,nan,nan,6.629,ok,
1771572499509,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,0,1,0.03579324999918754,nan,nan,nan,6.319,ok,
1771572499533,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,1,1,0.023870434999480494,nan,nan,nan,6.319,ok,
1771572499555,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,0,0,0.021560100998613052,nan,nan,nan,6.319,ok,
1771572499576,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,1,0,0.02179141800115758,nan,nan,nan,6.319,ok,
1771572499603,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,2,0,0.026386383000499336,nan,nan,nan,6.319,ok,
1771572499625,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,3,0,0.02229533400168293,nan,nan,nan,6.319,ok,
1771572499648,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,16,4,0,0.02246566399844596,nan,nan,nan,6.319,ok,
1771572499673,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,0,1,0.02320216100088146,nan,nan,nan,6.319,ok,
1771572499698,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,1,1,0.02465688600022986,nan,nan,nan,6.319,ok,
1771572499723,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,0,0,0.022964276000493555,nan,nan,nan,6.319,ok,
1771572499747,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,1,0,0.023652968999158475,nan,nan,nan,6.319,ok,
1771572499769,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,2,0,0.022185080000781454,nan,nan,nan,6.319,ok,
1771572499800,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,3,0,0.03064176499901805,nan,nan,nan,6.319,ok,
1771572499823,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,32,4,0,0.02291874500042468,nan,nan,nan,6.319,ok,
1771572499857,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,0,1,0.027840979000757216,nan,nan,nan,6.319,ok,
1771572499884,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,1,1,0.02751573100067617,nan,nan,nan,6.319,ok,
1771572499912,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,0,0,0.02745442899868067,nan,nan,nan,6.319,ok,
1771572499936,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,1,0,0.024363773000004585,nan,nan,nan,6.319,ok,
1771572499961,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,2,0,0.02486580700133345,nan,nan,nan,6.319,ok,
1771572499986,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,3,0,0.024438119000478764,nan,nan,nan,6.319,ok,
1771572500011,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,64,4,0,0.025182043998938752,nan,nan,nan,6.319,ok,
1771572500058,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,0,1,0.029993403999469592,nan,nan,nan,6.319,ok,
1771572500086,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,1,1,0.027182018999155844,nan,nan,nan,6.319,ok,
1771572500116,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,0,0,0.029828089000147884,nan,nan,nan,6.319,ok,
1771572500148,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,1,0,0.03207585400014068,nan,nan,nan,6.319,ok,
1771572500178,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,2,0,0.03060278799966909,nan,nan,nan,6.319,ok,
1771572500209,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,3,0,0.030592112001613714,nan,nan,nan,6.319,ok,
1771572500239,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,128,4,0,0.029497853000066243,nan,nan,nan,6.319,ok,
1771572500343,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,0,1,0.046016774998861365,nan,nan,nan,6.319,ok,
1771572500387,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,1,1,0.043324348000169266,nan,nan,nan,6.319,ok,
1771572500432,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,0,0,0.04463042099996528,nan,nan,nan,6.319,ok,
1771572500475,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,1,0,0.04333992300053069,nan,nan,nan,6.319,ok,
1771572500518,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,2,0,0.04314461200010555,nan,nan,nan,6.319,ok,
1771572500561,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,3,0,0.04206178300046304,nan,nan,nan,6.319,ok,
1771572500604,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,256,4,0,0.043551228000069386,nan,nan,nan,6.319,ok,
1771572500775,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,0,1,0.046608201000708505,nan,nan,nan,6.319,ok,
1771572500819,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,1,1,0.04350057199917501,nan,nan,nan,6.319,ok,
1771572500863,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,0,0,0.04387212899928272,nan,nan,nan,6.319,ok,
1771572500907,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,1,0,0.04380853200018464,nan,nan,nan,6.319,ok,
