timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,cold_start_s,status,error
1771572500959,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,2,0,0.051866178000636864,nan,nan,nan,6.319,ok,
1771572501004,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,3,0,0.044785500000216416,nan,nan,nan,6.319,ok,
1771572501046,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,384,4,0,0.04243164400031674,nan,nan,nan,6.319,ok,
1771572501305,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,0,1,0.04549663400030113,nan,nan,nan,6.319,ok,
1771572501346,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,1,1,0.04068638200078567,nan,nan,nan,6.319,ok,
1771572501388,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,0,0,0.04224829499980842,nan,nan,nan,6.319,ok,
1771572501432,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,1,0,0.043755120001151226,nan,nan,nan,6.319,ok,
1771572501474,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,2,0,0.04166127600001346,nan,nan,nan,6.319,ok,
1771572501520,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,3,0,0.045357263001278625,nan,nan,nan,6.319,ok,
1771572501565,sentence-transformers/all-MiniLM-L6-v2,8,off,2,1,512,4,0,0.04507622799974342,nan,nan,nan,6.319,ok,
1771572525838,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,0,1,0.03146699500030081,nan,nan,nan,6.694,ok,
1771572525859,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,1,1,0.021034162000432843,nan,nan,nan,6.694,ok,
1771572525880,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,0,0,0.020557753001412493,nan,nan,nan,6.694,ok,
1771572525901,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,1,0,0.021109993000209215,nan,nan,nan,6.694,ok,
1771572525921,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,2,0,0.02044646600006672,nan,nan,nan,6.694,ok,
1771572525942,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,3,0,0.020726029000798007,nan,nan,nan,6.694,ok,
1771572525963,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,16,4,0,0.020610038000086206,nan,nan,nan,6.694,ok,
1771572525988,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,0,1,0.022698877999573597,nan,nan,nan,6.694,ok,
1771572526010,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,1,1,0.02243556200119201,nan,nan,nan,6.694,ok,
1771572526032,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,0,0,0.021615141000438598,nan,nan,nan,6.694,ok,
1771572526054,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,1,0,0.02170605500032252,nan,nan,nan,6.694,ok,
1771572526076,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,2,0,0.022046022000722587,nan,nan,nan,6.694,ok,
1771572526098,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,3,0,0.0217235560012341,nan,nan,nan,6.694,ok,
1771572526121,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,32,4,0,0.0226661350006907,nan,nan,nan,6.694,ok,
1771572526152,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,0,1,0.02612044300076377,nan,nan,nan,6.694,ok,
1771572526179,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,1,1,0.026397879999422003,nan,nan,nan,6.694,ok,
1771572526211,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,0,0,0.03222830499908014,nan,nan,nan,6.694,ok,
1771572526236,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,1,0,0.02530868199937686,nan,nan,nan,6.694,ok,
1771572526262,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,2,0,0.025301846999354893,nan,nan,nan,6.694,ok,
1771572526287,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,3,0,0.024643176000608946,nan,nan,nan,6.694,ok,
1771572526311,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,64,4,0,0.024536775001251954,nan,nan,nan,6.694,ok,
1771572526360,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,0,1,0.030964158999267966,nan,nan,nan,6.694,ok,
1771572526390,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,1,1,0.030453277000560774,nan,nan,nan,6.694,ok,
1771572526421,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,0,0,0.030925295999622904,nan,nan,nan,6.694,ok,
1771572526458,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,1,0,0.03708042199832562,nan,nan,nan,6.694,ok,
1771572526489,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,2,0,0.03004435999901034,nan,nan,nan,6.694,ok,
1771572526520,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,3,0,0.03151545100081421,nan,nan,nan,6.694,ok,
1771572526551,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,128,4,0,0.030513660998622072,nan,nan,nan,6.694,ok,
1771572526658,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,0,1,0.04736444099944492,nan,nan,nan,6.694,ok,
1771572526702,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,1,1,0.04332728800000041,nan,nan,nan,6.694,ok,
1771572526745,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,0,0,0.04298985699824698,nan,nan,nan,6.694,ok,
1771572526789,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,1,0,0.044079089999286225,nan,nan,nan,6.694,ok,
1771572526833,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,2,0,0.043665685998348636,nan,nan,nan,6.694,ok,
1771572526877,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,3,0,0.04377345300054003,nan,nan,nan,6.694,ok,
1771572526921,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,256,4,0,0.04410773599920503,nan,nan,nan,6.694,ok,
1771572527091,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,0,1,0.04632877299991378,nan,nan,nan,6.694,ok,
1771572527137,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,1,1,0.04544088800139434,nan,nan,nan,6.694,ok,
1771572527182,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,0,0,0.04471778300103324,nan,nan,nan,6.694,ok,
1771572527227,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,1,0,0.04526010399968072,nan,nan,nan,6.694,ok,
1771572527272,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,2,0,0.0445297499991284,nan,nan,nan,6.694,ok,
1771572527316,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,3,0,0.04415517099914723,nan,nan,nan,6.694,ok,
1771572527361,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,384,4,0,0.04460662499877799,nan,nan,nan,6.694,ok,
1771572527628,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,0,1,0.04662244499922963,nan,nan,nan,6.694,ok,
1771572527674,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,1,1,0.04626903499956825,nan,nan,nan,6.694,ok,
1771572527725,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,0,0,0.05011008499968739,nan,nan,nan,6.694,ok,
1771572527771,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,1,0,0.046507058999850415,nan,nan,nan,6.694,ok,
1771572527817,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,2,0,0.04601729299974977,nan,nan,nan,6.694,ok,
1771572527863,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,3,0,0.045909708000181126,nan,nan,nan,6.694,ok,
1771572527910,sentence-transformers/all-MiniLM-L6-v2,8,off,4,1,512,4,0,0.04661562699948263,nan,nan,nan,6.694,ok,
1771572552120,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,0,1,0.03646892400138313,nan,nan,nan,6.590,ok,
1771572552141,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,1,1,0.021424278998892987,nan,nan,nan,6.590,ok,
1771572552162,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,0,0,0.02090158000100928,nan,nan,nan,6.590,ok,
1771572552187,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,1,0,0.02479571099866007,nan,nan,nan,6.590,ok,
1771572552208,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,2,0,0.021057605001260526,nan,nan,nan,6.590,ok,
1771572552229,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,3,0,0.020398082999236067,nan,nan,nan,6.590,ok,
1771572552251,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,16,4,0,0.021697702000892605,nan,nan,nan,6.590,ok,
1771572552275,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,0,1,0.022446819999458967,nan,nan,nan,6.590,ok,
1771572552298,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,1,1,0.022834127999885823,nan,nan,nan,6.590,ok,
1771572552320,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,0,0,0.02189758399981656,nan,nan,nan,6.590,ok,
1771572552343,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,1,0,0.02250230299978284,nan,nan,nan,6.590,ok,
1771572552365,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,2,0,0.021857281999473344,nan,nan,nan,6.590,ok,
1771572552387,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,3,0,0.022138551999887568,nan,nan,nan,6.590,ok,
1771572552408,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,32,4,0,0.021349240998461028,nan,nan,nan,6.590,ok,
1771572552440,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,0,1,0.026618140000209678,nan,nan,nan,6.590,ok,
1771572552467,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,1,1,0.026530566001383704,nan,nan,nan,6.590,ok,
1771572552492,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,0,0,0.02477548999922874,nan,nan,nan,6.590,ok,
1771572552519,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,1,0,0.026735093999377568,nan,nan,nan,6.590,ok,
1771572552545,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,2,0,0.02601908600081515,nan,nan,nan,6.590,ok,
1771572552569,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,3,0,0.024530753998988075,nan,nan,nan,6.590,ok,
1771572552595,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,64,4,0,0.02529213599882496,nan,nan,nan,6.590,ok,
1771572552641,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,0,1,0.029920265000328072,nan,nan,nan,6.590,ok,
1771572552670,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,1,1,0.028954871000678395,nan,nan,nan,6.590,ok,
1771572552706,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,0,0,0.0355382389989245,nan,nan,nan,6.590,ok,
1771572552736,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,1,0,0.029387295000560698,nan,nan,nan,6.590,ok,
1771572552766,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,2,0,0.030803222000031383,nan,nan,nan,6.590,ok,
1771572552796,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,3,0,0.029496945999198942,nan,nan,nan,6.590,ok,
1771572552826,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,128,4,0,0.029607279000629205,nan,nan,nan,6.590,ok,
1771572552929,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,0,1,0.04618867699900875,nan,nan,nan,6.590,ok,
1771572552969,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,1,1,0.039952335000634775,nan,nan,nan,6.590,ok,
1771572553012,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,0,0,0.04351216800023394,nan,nan,nan,6.590,ok,
1771572553056,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,1,0,0.04347745700033556,nan,nan,nan,6.590,ok,
1771572553098,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,2,0,0.04172180500063405,nan,nan,nan,6.590,ok,
1771572553140,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,3,0,0.04237023799942108,nan,nan,nan,6.590,ok,
1771572553186,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,256,4,0,0.046087146998615935,nan,nan,nan,6.590,ok,
1771572553358,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,0,1,0.046720354999706615,nan,nan,nan,6.590,ok,
1771572553403,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,1,1,0.044335419001072296,nan,nan,nan,6.590,ok,
1771572553450,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,0,0,0.04724036200059345,nan,nan,nan,6.590,ok,
1771572553498,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,1,0,0.04736867300016456,nan,nan,nan,6.590,ok,
1771572553543,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,2,0,0.045387737000055495,nan,nan,nan,6.590,ok,
1771572553588,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,3,0,0.044468011999924784,nan,nan,nan,6.590,ok,
1771572553632,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,384,4,0,0.044227529999261606,nan,nan,nan,6.590,ok,
1771572553893,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,0,1,0.04760894299943175,nan,nan,nan,6.590,ok,
1771572553943,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,1,1,0.05021573199883278,nan,nan,nan,6.590,ok,
1771572553991,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,0,0,0.04751259199838387,nan,nan,nan,6.590,ok,
1771572554037,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,1,0,0.04585018299985677,nan,nan,nan,6.590,ok,
1771572554082,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,2,0,0.04449828399992839,nan,nan,nan,6.590,ok,
1771572554127,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,3,0,0.044846041999335284,nan,nan,nan,6.590,ok,
1771572554178,sentence-transformers/all-MiniLM-L6-v2,8,off,8,1,512,4,0,0.05108501500035345,nan,nan,nan,6.590,ok,
1771572577910,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,0,1,0.03311420300087775,nan,nan,nan,6.459,ok,
1771572577931,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,1,1,0.020957912000085344,nan,nan,nan,6.459,ok,
1771572577952,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,0,0,0.020823998000196298,nan,nan,nan,6.459,ok,
1771572577973,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,1,0,0.020833974000197486,nan,nan,nan,6.459,ok,
1771572577994,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,2,0,0.02089129299929482,nan,nan,nan,6.459,ok,
1771572578015,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,3,0,0.02105206699889095,nan,nan,nan,6.459,ok,
1771572578036,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,16,4,0,0.02078489799896488,nan,nan,nan,6.459,ok,
1771572578061,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,0,1,0.023560315999930026,nan,nan,nan,6.459,ok,
1771572578084,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,1,1,0.022559631999683916,nan,nan,nan,6.459,ok,
1771572578107,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,0,0,0.02233364199855714,nan,nan,nan,6.459,ok,
1771572578129,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,1,0,0.022287391000645584,nan,nan,nan,6.459,ok,
1771572578152,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,2,0,0.022891758000696427,nan,nan,nan,6.459,ok,
1771572578176,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,3,0,0.0238034769990918,nan,nan,nan,6.459,ok,
1771572578199,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,32,4,0,0.023167880999608315,nan,nan,nan,6.459,ok,
1771572578239,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,0,1,0.033788060000006226,nan,nan,nan,6.459,ok,
1771572578266,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,1,1,0.027053877998696407,nan,nan,nan,6.459,ok,
1771572578293,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,0,0,0.02743756800009578,nan,nan,nan,6.459,ok,
1771572578321,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,1,0,0.027258217998678447,nan,nan,nan,6.459,ok,
1771572578346,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,2,0,0.025289294999311096,nan,nan,nan,6.459,ok,
1771572578372,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,3,0,0.025734607999766013,nan,nan,nan,6.459,ok,
1771572578398,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,64,4,0,0.025729281000167248,nan,nan,nan,6.459,ok,
1771572578445,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,0,1,0.030185846000676975,nan,nan,nan,6.459,ok,
1771572578474,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,1,1,0.029622948000906035,nan,nan,nan,6.459,ok,
1771572578504,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,0,0,0.029423518000839977,nan,nan,nan,6.459,ok,
1771572578535,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,1,0,0.03092123899841681,nan,nan,nan,6.459,ok,
1771572578566,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,2,0,0.030574456999602262,nan,nan,nan,6.459,ok,
1771572578595,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,3,0,0.029336942001464195,nan,nan,nan,6.459,ok,
1771572578625,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,128,4,0,0.030045096998946974,nan,nan,nan,6.459,ok,
1771572578728,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,0,1,0.04581574900112173,nan,nan,nan,6.459,ok,
1771572578769,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,1,1,0.04058602800068911,nan,nan,nan,6.459,ok,
1771572578813,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,0,0,0.04393110699857061,nan,nan,nan,6.459,ok,
1771572578856,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,1,0,0.04328504499972041,nan,nan,nan,6.459,ok,
1771572578901,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,2,0,0.044894495000335155,nan,nan,nan,6.459,ok,
1771572578946,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,3,0,0.04429682200134266,nan,nan,nan,6.459,ok,
1771572578989,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,256,4,0,0.043514703000255395,nan,nan,nan,6.459,ok,
1771572579159,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,0,1,0.045243776999996044,nan,nan,nan,6.459,ok,
1771572579205,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,1,1,0.045263851001436706,nan,nan,nan,6.459,ok,
1771572579252,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,0,0,0.04699738299859746,nan,nan,nan,6.459,ok,
1771572579296,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,1,0,0.04416504300024826,nan,nan,nan,6.459,ok,
1771572579343,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,2,0,0.04637914399972942,nan,nan,nan,6.459,ok,
1771572579388,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,3,0,0.04557036699952732,nan,nan,nan,6.459,ok,
1771572579433,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,384,4,0,0.044657967000603094,nan,nan,nan,6.459,ok,
1771572579694,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,0,1,0.05074260300170863,nan,nan,nan,6.459,ok,
1771572579742,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,1,1,0.047787053999854834,nan,nan,nan,6.459,ok,
1771572579789,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,0,0,0.04621891500028141,nan,nan,nan,6.459,ok,
1771572579835,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,1,0,0.04598098199858214,nan,nan,nan,6.459,ok,
1771572579880,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,2,0,0.04540352300136874,nan,nan,nan,6.459,ok,
1771572579927,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,3,0,0.04650810699968133,nan,nan,nan,6.459,ok,
1771572579972,sentence-transformers/all-MiniLM-L6-v2,8,off,16,1,512,4,0,0.04494428699945274,nan,nan,nan,6.459,ok,
